t,state,attacker_action,defender_action,UD,UA,SAP,SAL,DC,ASSC,NC,AIC,AS_success,is_absorbing,power_W,q_vec,p_vec,td_loss,entropy
410,p2_s3,destroy,iphop,5.058288958174524,4.149276269659549,5.605184691715744,4.649276269659549,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
411,p2_s3,destroy,iphop,5.339530960075865,3.6861809438739765,5.895546075530311,4.1861809438739765,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
412,p2_s3,destroy,iphop,5.233970859864586,4.404738891061096,5.780717629548026,4.904738891061096,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
413,p2_s3,destroy,iphop,5.283976730218413,4.657799545021623,5.811588700805313,5.157799545021623,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
414,p2_s3,destroy,iphop,5.384428609071968,4.271389916620734,5.900631773281503,4.771389916620734,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
415,p2_s3,destroy,iphop,5.391420450296473,4.233812079528307,5.914430004816762,4.733812079528307,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
416,p2_s3,destroy,iphop,5.157846356689494,4.29592837860535,5.6996197343462285,4.79592837860535,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
417,p2_s3,lateral,iphop,4.972500831131759,3.79809973047494,5.5277440922927825,4.44809973047494,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
418,p2_s3,destroy,iphop,5.342787382501768,4.132272832159647,5.893822438760634,4.632272832159647,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
419,p2_s3,destroy,iphop,5.227382592205146,4.047938988892887,5.7604003593353195,4.547938988892887,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
420,p2_s3,destroy,iphop,5.245789282286241,4.345485152852647,5.76354568859512,4.845485152852647,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
421,p2_s3,lateral,iphop,5.237548740458599,4.1718677663304415,5.7568309390113095,4.821867766330442,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
422,p2_s3,destroy,iphop,5.339894565096121,4.6027564829140815,5.876086902605362,5.1027564829140815,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
423,p2_s3,destroy,iphop,5.305332964203425,4.441470240838861,5.85827268361036,4.941470240838861,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
424,p2_s3,destroy,iphop,5.25474188920454,3.9026253839351237,5.808868767768105,4.402625383935124,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
425,p2_s3,lateral,iphop,5.409871558820708,4.3388397383424335,5.948533905146095,4.988839738342434,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
426,p2_s3,lateral,iphop,4.961351989684847,4.113198604445347,5.482116131998686,4.763198604445347,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
427,p2_s3,lateral,iphop,5.19131074806679,4.189339500455302,5.708198540822133,4.839339500455302,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
428,p2_s3,destroy,iphop,5.258478280098579,3.9770450209553654,5.789075475655854,4.477045020955366,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
429,p2_s3,destroy,iphop,5.041765172029431,4.063465601778553,5.591053161037124,4.563465601778553,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
430,p2_s3,lateral,iphop,4.9475384266183475,4.193992534056384,5.503314370423638,4.843992534056384,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
431,p2_s3,destroy,iphop,5.1297231545300335,4.117659251793572,5.6738192187599275,4.617659251793572,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
432,p2_s3,destroy,iphop,5.010102700232258,4.21037237202242,5.535089477930857,4.71037237202242,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
433,p2_s3,destroy,iphop,5.407924296317318,4.07570635577158,5.923941370438605,4.57570635577158,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
434,p2_s3,destroy,iphop,5.096259584615062,4.262656408163627,5.621693242216095,4.762656408163627,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
435,p2_s3,destroy,iphop,5.115921326246411,3.7243586663326216,5.660500290959767,4.224358666332622,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
436,p2_s3,destroy,iphop,5.351897665875096,4.555191741860449,5.907748554267391,5.055191741860449,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
437,p2_s3,destroy,iphop,5.519009429715652,4.007725114839554,6.067895503706224,4.507725114839554,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
438,p2_s3,destroy,iphop,5.441531756695129,4.29802939247746,5.971619696444374,4.79802939247746,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
439,p2_s3,destroy,iphop,5.335916690123384,4.0739771106307785,5.8526560937211345,4.5739771106307785,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
440,p2_s3,lateral,iphop,4.988538860106147,4.16960025751992,5.509651908219993,4.81960025751992,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
441,p2_s3,destroy,iphop,5.355872701323047,4.118908025486075,5.895060466022573,4.618908025486075,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
442,p2_s3,destroy,iphop,5.237820058802737,4.120485382798317,5.792165801084483,4.620485382798317,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
443,p2_s3,lateral,iphop,5.1549547790910575,4.347620313606436,5.7076055852670615,4.997620313606436,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
444,p2_s3,destroy,iphop,4.854327092529231,4.045838805889593,5.389988365350556,4.545838805889593,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
445,p2_s3,destroy,iphop,4.965721005908908,4.015885764205358,5.484718246741658,4.515885764205358,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
446,p2_s3,destroy,iphop,5.125810924769173,3.9380323563636197,5.643790469139629,4.43803235636362,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
447,p2_s3,lateral,iphop,5.224505431817888,4.191523132480614,5.758049280686415,4.8415231324806145,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
448,p2_s3,destroy,iphop,5.338044069800178,4.222636126776141,5.8894244743500845,4.722636126776141,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
449,p2_s3,destroy,iphop,5.104391124736057,4.100447189435432,5.659481489114679,4.600447189435432,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
450,entry,destroy,iphop,3.905221657687943,5.354863776381754,4.441236969011375,5.854863776381754,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
451,p2_s0,destroy,iphop,4.6147517871345745,4.406998867751643,5.133937678761849,4.906998867751643,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
452,p2_s1,lateral,iphop,4.835393353706172,4.758060470872728,5.353222716493091,5.408060470872728,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
453,p2_s2,lateral,iphop,4.883188143121629,3.800805803663963,5.416381054283864,4.450805803663963,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
454,p2_s3,destroy,iphop,5.41259574118777,4.229803983778519,5.9637471024173605,4.729803983778519,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
455,p2_s3,destroy,iphop,5.300894992316374,4.255822122978,5.856088789133069,4.755822122978,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
456,p2_s3,lateral,iphop,5.132262950916525,3.907110455604537,5.673866572203935,4.557110455604537,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
457,p2_s3,destroy,iphop,5.420853334338894,4.110627829659623,5.943728913687949,4.610627829659623,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
458,p2_s3,lateral,iphop,5.031319390317382,4.562066576221764,5.547547536708347,5.212066576221765,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
459,p2_s3,destroy,iphop,5.2591900086212116,4.285508997975328,5.7869629502398094,4.785508997975328,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
460,p2_s3,lateral,iphop,4.8562381334597475,4.155988321825372,5.4031338670009665,4.805988321825373,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
461,p2_s3,destroy,iphop,5.292770250173768,3.75407884669164,5.848785365628215,4.25407884669164,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
462,p2_s3,destroy,iphop,5.147068630440556,4.249339948534973,5.693815400123996,4.749339948534973,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
463,p2_s3,lateral,iphop,5.1162108406783435,4.069400775110314,5.6438228112652435,4.719400775110314,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
464,p2_s3,destroy,iphop,4.9752995562680695,4.442287856451358,5.491502720477604,4.942287856451358,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
465,p2_s3,lateral,iphop,4.945995622897249,4.267207548586042,5.4690051774175386,4.917207548586043,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
466,p2_s3,lateral,iphop,5.2987084794935315,4.5311622797832785,5.840481857150265,5.181162279783279,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
467,p2_s3,lateral,iphop,5.064422531404913,4.16223652126939,5.619665792565937,4.812236521269391,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
468,p2_s3,lateral,iphop,5.034784064798963,4.359049175030458,5.585819121057829,5.009049175030459,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
469,p2_s3,destroy,iphop,5.523831442232298,4.064095298762173,6.056849209362472,4.564095298762173,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
470,p2_s3,lateral,iphop,5.339120454403119,3.9885141678452274,5.856876860711998,4.638514167845227,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
471,p2_s3,destroy,iphop,5.176761871851618,3.9371856551232685,5.696044070404329,4.437185655123269,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
472,p2_s3,destroy,iphop,5.007157771193067,4.514797131167318,5.543350108702307,5.014797131167318,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
473,p2_s3,destroy,iphop,5.3450370750457274,4.401665056747066,5.897976794452663,4.901665056747066,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
474,p2_s3,destroy,iphop,5.189803166333279,4.511584471870189,5.743930044896844,5.011584471870189,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
475,p2_s3,destroy,iphop,5.29787514482274,4.13472194085434,5.836537491148127,4.63472194085434,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
