def_strategy,mu,attack_mode,n_attackers,n_targets,resp_time_ms_mean,resp_time_ms_p95,load_time_ms_mean,load_time_ms_p95,ASSC_ms_mean,AIC_ms_mean,NC_ms_mean,cost_total_ms_mean
GD2,600,static,3,1,1303.697078039217,1303.697078039217,1369.7485390196086,1369.7485390196086,240.0,175.0,167.41378019108924,2846.2456170588257
GD2,600,dynamic,2,1,1407.874245372892,1412.4565579215332,1467.2971226864463,1469.5882789607667,240.0,175.0,167.41378019108924,3073.8913680593378
GD1,600,static,3,1,1310.575018816264,1310.575018816264,1373.187509408132,1373.187509408132,240.0,175.0,167.41378019108924,2856.5625282243964
GD3,600,static,3,1,1314.7648437897842,1316.692516326238,1375.2824218948922,1376.246258163119,240.0,175.0,167.41378019108924,2862.8472656846766
GD3,600,dynamic,2,1,1412.8366980449816,1420.9042888360675,1469.7783490224908,1473.8121444180335,240.0,175.0,167.41378019108924,3081.335047067472
GD1,600,dynamic,2,1,1395.675048964812,1398.593860041053,1461.197524482406,1462.6569300205265,240.0,175.0,167.41378019108924,3055.5925734472175
GD1,800,dynamic,2,1,2398.312609099224,2406.8862846873553,2480.516304549612,2484.803142343678,240.0,175.0,167.41378019108924,5077.548913648836
GD2,800,static,3,1,2224.993950076101,2224.993950076101,2303.39697503805,2303.39697503805,240.0,175.0,167.41378019108924,4701.1909251141515
GD3,800,dynamic,2,1,2416.8259929160135,2416.950193584742,2489.7729964580067,2489.8350967923707,240.0,175.0,167.41378019108924,5105.31898937402
GD2,800,dynamic,2,1,2400.613076858654,2412.2022808974243,2481.666538429327,2487.4611404487123,240.0,175.0,167.41378019108924,5080.999615287981
GD3,800,static,3,1,2221.233418936456,2221.233418936456,2301.516709468228,2301.516709468228,240.0,175.0,167.41378019108924,4695.550128404684
GD1,800,static,3,1,2213.8210116604364,2213.8210116604364,2297.810505830218,2297.810505830218,240.0,175.0,167.41378019108924,4684.431517490654
GD2,200,dynamic,2,2,485.57979498722517,485.57979498722517,501.96989749361256,501.96989749361256,240.0,175.0,167.41378019108924,1086.9096924808377
GD2,200,static,3,3,425.8145155096306,425.8145155096306,442.2072577548153,442.2072577548153,240.0,175.0,167.41378019108924,925.621773264446
GD2,200,dynamic,2,1,608.1601634204231,613.7418706694565,625.4400817102116,628.2309353347282,240.0,175.0,167.41378019108924,1432.3202451306347
GD1,200,dynamic,2,3,438.49852143856685,438.49852143856685,457.7025940526168,457.7025940526168,240.0,175.0,167.41378019108924,962.4411154911836
GD1,200,dynamic,2,1,605.8466256974542,610.3140920911644,624.2833128487271,626.5170460455822,240.0,175.0,167.41378019108924,1428.8499385461812
GD3,200,dynamic,2,1,599.1999872215767,599.1999872215767,620.9599936107884,620.9599936107884,240.0,175.0,167.41378019108924,1418.8799808323652
GD3,200,static,3,1,587.13903843035,594.2000155303483,605.4695192151748,609.000007765174,240.0,175.0,167.41378019108924,1365.4085576455248
GD1,200,static,3,1,590.2145372085656,590.2145372085656,607.0072686042828,607.0072686042828,240.0,175.0,167.41378019108924,1370.0218058128482
GD1,400,dynamic,2,1,902.1214756682903,906.8483986003051,943.9207378341451,946.2841993001525,240.0,175.0,167.41378019108924,2044.7622135024353
GD3,400,static,3,1,856.7729525574741,859.4907585703378,898.2864762787372,899.6453792851689,240.0,175.0,167.41378019108924,1927.8594288362112
GD2,400,static,3,1,856.0625126459274,867.4828017455429,897.9312563229637,903.6414008727714,240.0,175.0,167.41378019108924,1926.793768968891
GD3,400,dynamic,2,1,906.177075229796,906.177075229796,945.948537614898,945.948537614898,240.0,175.0,167.41378019108924,2050.8456128446937
GD2,400,dynamic,2,1,895.257676179297,895.257676179297,940.4888380896485,940.4888380896485,240.0,175.0,167.41378019108924,2034.4665142689457
GD1,400,static,3,1,851.1006743797302,851.1006743797302,895.4503371898651,895.4503371898651,240.0,175.0,167.41378019108924,1919.3510115695951
GD1,600,dynamic,2,1,1408.768887474022,1414.8050901376337,1467.744443737011,1470.7625450688167,240.0,175.0,167.41378019108924,3075.2333312110327
GD1,600,static,3,1,1328.3494810337193,1328.3494810337193,1382.0747405168597,1382.0747405168597,240.0,175.0,167.41378019108924,2883.2242215505794
GD2,600,dynamic,2,1,1402.9524756204924,1411.9050352122883,1464.836237810246,1469.3125176061442,240.0,175.0,167.41378019108924,3066.508713430738
GD3,600,static,3,1,1327.589331071988,1327.589331071988,1381.694665535994,1381.694665535994,240.0,175.0,167.41378019108924,2882.083996607982
GD2,600,static,3,1,1317.9748006929647,1317.9748006929647,1376.8874003464823,1376.8874003464823,240.0,175.0,167.41378019108924,2867.662201039447
GD3,600,dynamic,2,1,1401.6607703043571,1401.6607703043571,1464.1903851521786,1464.1903851521786,240.0,175.0,167.41378019108924,3064.5711554565355
GD3,800,static,3,1,2216.6764588333317,2222.310754886467,2299.2382294166655,2302.0553774432333,240.0,175.0,167.41378019108924,4688.7146882499965
GD1,800,static,3,1,2225.553349204534,2228.3662581797803,2303.6766746022668,2305.08312908989,240.0,175.0,167.41378019108924,4702.030023806801
GD3,800,dynamic,2,1,2409.6965504643263,2412.1600207995566,2486.208275232163,2487.440010399778,240.0,175.0,167.41378019108924,5094.624825696489
GD2,800,dynamic,2,1,2403.6142249668183,2412.8631040261744,2483.1671124834093,2487.7915520130873,240.0,175.0,167.41378019108924,5085.501337450228
GD3,200,static,3,2,449.34712422071436,449.34712422071436,474.62356211035717,474.62356211035717,240.0,175.0,167.41378019108924,1010.3706863310715
GD1,200,dynamic,2,3,429.578251879172,431.8877979060327,453.24245927291935,454.3972322863497,240.0,175.0,167.41378019108924,949.0607111520914
GD3,200,static,3,1,582.966561243304,583.0201295753553,603.3832806216519,603.4100647876777,240.0,175.0,167.41378019108924,1359.1498418649558
GD2,200,dynamic,2,1,614.1279202689202,617.90611840985,628.4239601344602,630.313059204925,240.0,175.0,167.41378019108924,1441.2718804033805
GD1,200,dynamic,2,1,598.5702064113857,599.7964693274257,620.6451032056929,621.2582346637129,240.0,175.0,167.41378019108924,1417.9353096170785
GD1,200,static,3,1,592.0534448202033,592.0534448202033,607.9267224101017,607.9267224101017,240.0,175.0,167.41378019108924,1372.7801672303049
GD2,400,static,3,1,863.4173521707218,863.4173521707218,901.6086760853609,901.6086760853609,240.0,175.0,167.41378019108924,1937.8260282560825
GD3,400,static,3,1,866.8583383370793,872.769259691024,903.3291691685396,906.284629845512,240.0,175.0,167.41378019108924,1942.9875075056189
GD3,400,dynamic,2,1,914.310050964128,914.8538090178329,950.015025482064,950.2869045089163,240.0,175.0,167.41378019108924,2063.045076446192
GD1,400,dynamic,2,1,904.5097150229637,919.6465668170091,945.1148575114819,952.6832834085046,240.0,175.0,167.41378019108924,2048.3445725344454
GD1,400,static,3,1,860.3767318945634,863.056095898759,900.0883659472818,901.4280479493796,240.0,175.0,167.41378019108924,1933.265097841845
GD1,600,dynamic,2,1,1406.0774135831387,1422.018099803096,1466.398706791569,1474.3690499015481,240.0,175.0,167.41378019108924,3071.196120374708
GD2,600,static,3,1,1320.3774784279894,1330.963862905585,1378.0887392139948,1383.3819314527923,240.0,175.0,167.41378019108924,2871.2662176419844
GD3,600,static,3,1,1323.5068698346583,1323.5068698346583,1379.6534349173292,1379.6534349173292,240.0,175.0,167.41378019108924,2875.9603047519877
GD3,600,dynamic,2,1,1411.4561648822182,1413.2123754695103,1469.0880824411092,1469.9661877347553,240.0,175.0,167.41378019108924,3079.2642473233273
GD1,600,static,3,1,1309.153127807947,1309.6320058145982,1372.4765639039733,1372.716002907299,240.0,175.0,167.41378019108924,2854.4296917119204
GD1,800,dynamic,2,1,2395.7570074723412,2398.9452395554395,2479.2385037361705,2480.8326197777196,240.0,175.0,167.41378019108924,5073.715511208512
GD3,800,dynamic,2,1,2402.567611125125,2408.1729408917226,2482.643805562562,2485.4464704458615,240.0,175.0,167.41378019108924,5083.9314166876875
GD2,800,dynamic,2,1,2411.048673244709,2421.477865936751,2486.884336622354,2492.0989329683757,240.0,175.0,167.41378019108924,5096.653009867063
GD1,800,static,3,1,2213.013566192273,2213.013566192273,2297.406783096136,2297.406783096136,240.0,175.0,167.41378019108924,4683.22034928841
GD2,800,static,3,1,2224.341773869615,2224.341773869615,2303.0708869348073,2303.0708869348073,240.0,175.0,167.41378019108924,4700.212660804423
GD1,200,dynamic,2,1,599.5779686404052,604.5472220341042,621.1489843202027,623.6336110170521,240.0,175.0,167.41378019108924,1419.4469529606079
GD1,200,dynamic,2,2,484.3436422969727,484.3436422969727,501.35182114848635,501.35182114848635,240.0,175.0,167.41378019108924,1085.055463445459
GD1,200,dynamic,2,3,425.18116422168254,425.18116422168254,451.0439154441746,451.0439154441746,240.0,175.0,167.41378019108924,942.4650796658572
GD2,200,dynamic,2,1,603.3901463503275,606.9718242252476,623.0550731751639,624.8459121126238,240.0,175.0,167.41378019108924,1425.1652195254915
GD2,200,static,3,1,576.1846494651647,576.1846494651647,599.9923247325823,599.9923247325823,240.0,175.0,167.41378019108924,1348.976974197747
GD2,400,dynamic,2,1,912.1435801860489,916.2509677833731,948.9317900930245,950.9854838916865,240.0,175.0,167.41378019108924,2059.7953702790733
GD3,400,dynamic,2,1,908.501214125025,911.733205926052,947.1106070625125,948.726602963026,240.0,175.0,167.41378019108924,2054.331821187537
GD2,400,static,3,1,855.5938439256902,861.1794805968706,897.696921962845,900.4897402984352,240.0,175.0,167.41378019108924,1926.090765888535
GD3,400,static,3,1,860.6098975168157,860.6098975168157,900.2049487584078,900.2049487584078,240.0,175.0,167.41378019108924,1933.6148462752235
GD1,400,dynamic,2,1,896.246042222884,899.4828282655932,940.983021111442,942.6014141327967,240.0,175.0,167.41378019108924,2035.9490633343262
GD1,400,static,3,1,866.3292274299199,872.2992089953545,903.0646137149599,906.0496044976773,240.0,175.0,167.41378019108924,1942.1938411448798
GD1,600,dynamic,2,1,1409.5440426238295,1412.4603761328017,1468.1320213119147,1469.5901880664007,240.0,175.0,167.41378019108924,3076.3960639357438
GD2,600,dynamic,2,1,1409.0526978771968,1416.9118544999205,1467.8863489385983,1471.8159272499604,240.0,175.0,167.41378019108924,3075.659046815795
GD3,600,static,3,1,1310.3872262980192,1314.5880286683089,1373.0936131490098,1375.1940143341544,240.0,175.0,167.41378019108924,2856.280839447029
GD2,600,static,3,1,1318.3603372371128,1331.105988981865,1377.0801686185562,1383.4529944909325,240.0,175.0,167.41378019108924,2868.240505855669
GD3,600,dynamic,2,1,1416.392238320959,1416.392238320959,1471.5561191604795,1471.5561191604795,240.0,175.0,167.41378019108924,3086.6683574814383
GD2,800,dynamic,2,1,2403.582380458553,2413.6331573959824,2483.151190229276,2488.176578697991,240.0,175.0,167.41378019108924,5085.453570687829
GD1,800,dynamic,2,1,2402.404523042115,2412.6378998240452,2482.5622615210573,2487.6789499120223,240.0,175.0,167.41378019108924,5083.686784563173
GD2,800,static,3,1,2228.8667254744023,2229.519766551242,2305.3333627372012,2305.6598832756204,240.0,175.0,167.41378019108924,4707.000088211604
GD3,800,dynamic,2,1,2406.042878759745,2406.042878759745,2484.381439379872,2484.381439379872,240.0,175.0,167.41378019108924,5089.144318139617
GD3,800,static,3,1,2228.635900710965,2228.635900710965,2305.217950355482,2305.217950355482,240.0,175.0,167.41378019108924,4706.653851066448
GD3,200,dynamic,2,2,483.3970123022126,483.56276280125616,500.8785061511063,500.9613814006281,240.0,175.0,167.41378019108924,1083.6355184533188
GD2,200,dynamic,2,3,442.39215465874395,442.39215465874395,459.6494106627053,459.6494106627053,240.0,175.0,167.41378019108924,968.2815653214493
GD1,200,static,3,3,419.0818260166894,419.0818260166894,438.8409130083447,438.8409130083447,240.0,175.0,167.41378019108924,915.5227390250342
GD2,200,static,3,1,586.4158555902346,589.2619761146982,605.1079277951172,606.5309880573491,240.0,175.0,167.41378019108924,1364.323783385352
GD2,200,dynamic,2,1,605.6294272760915,614.61012779712,624.1747136380458,628.66506389856,240.0,175.0,167.41378019108924,1428.5241409141374
GD3,200,dynamic,2,1,606.5292001611574,606.5292001611574,624.6246000805787,624.6246000805787,240.0,175.0,167.41378019108924,1429.873800241736
GD2,400,static,3,1,869.2424485056453,873.2935771867989,904.5212242528227,906.5467885933994,240.0,175.0,167.41378019108924,1946.5636727584679
GD1,400,static,3,1,857.1823804511807,860.4878383580918,898.4911902255903,900.1439191790458,240.0,175.0,167.41378019108924,1928.473570676771
GD2,400,dynamic,2,1,903.2510373115466,907.0916620315803,944.4855186557734,946.4058310157901,240.0,175.0,167.41378019108924,2046.4565559673197
GD3,400,dynamic,2,1,912.4639314310385,912.4639314310385,949.0919657155193,949.0919657155193,240.0,175.0,167.41378019108924,2060.275897146558
GD1,400,dynamic,2,1,906.6682402641451,912.5177499531748,946.1941201320725,949.1188749765874,240.0,175.0,167.41378019108924,2051.5823603962176
GD3,400,static,3,1,861.9250919200449,861.9250919200449,900.8625459600224,900.8625459600224,240.0,175.0,167.41378019108924,1935.5876378800674
GD3,600,dynamic,2,1,1404.8579932525327,1408.6573917892351,1465.7889966262665,1467.6886958946175,240.0,175.0,167.41378019108924,3069.366989878799
GD2,600,dynamic,2,1,1415.0289352922587,1421.5685237997502,1470.8744676461292,1474.1442618998751,240.0,175.0,167.41378019108924,3084.623402938388
GD1,600,dynamic,2,1,1403.9320901755561,1416.3489942448625,1465.3260450877779,1471.5344971224313,240.0,175.0,167.41378019108924,3067.978135263333
GD1,600,static,3,1,1321.6975939374104,1321.6975939374104,1378.7487969687052,1378.7487969687052,240.0,175.0,167.41378019108924,2873.2463909061157
GD1,800,dynamic,2,1,2402.2906313206036,2409.954769241199,2482.505315660301,2486.3373846205996,240.0,175.0,167.41378019108924,5083.515946980906
GD3,800,static,3,1,2212.6224691217294,2214.804516937247,2297.211234560865,2298.302258468623,240.0,175.0,167.41378019108924,4682.6337036825935
GD3,800,dynamic,2,1,2398.676207973561,2409.8938263270397,2480.6981039867806,2486.3069131635193,240.0,175.0,167.41378019108924,5078.094311960342
GD1,800,static,3,1,2212.047258877992,2212.047258877992,2296.9236294389957,2296.9236294389957,240.0,175.0,167.41378019108924,4681.770888316988
GD2,800,dynamic,2,1,2403.0179119151485,2404.608518674711,2482.8689559575737,2483.664259337355,240.0,175.0,167.41378019108924,5084.606867872723
GD2,800,static,3,1,2222.2089337189154,2222.2089337189154,2302.004466859458,2302.004466859458,240.0,175.0,167.41378019108924,4697.013400578374
GD1,200,dynamic,2,1,603.6244572018691,611.4133788250122,623.1722286009345,627.0666894125061,240.0,175.0,167.41378019108924,1425.5166858028037
GD2,200,static,3,2,450.0155471452357,450.0155471452357,474.95777357261784,474.95777357261784,240.0,175.0,167.41378019108924,1011.3733207178535
GD1,200,dynamic,2,3,425.84162578961804,425.84162578961804,451.37414622814237,451.37414622814237,240.0,175.0,167.41378019108924,943.4557720177604
GD3,200,dynamic,2,1,599.7104993911371,602.430069304645,621.2152496955686,622.5750346523225,240.0,175.0,167.41378019108924,1419.6457490867058
GD2,200,dynamic,2,1,595.1392495217538,595.1392495217538,618.9296247608769,618.9296247608769,240.0,175.0,167.41378019108924,1412.7888742826306
GD1,200,static,3,1,579.8130215395972,581.5570506773543,601.8065107697986,602.6785253386771,240.0,175.0,167.41378019108924,1354.419532309396
GD3,200,static,3,1,582.2771549140884,582.2771549140884,603.0385774570442,603.0385774570442,240.0,175.0,167.41378019108924,1358.1157323711325
GD1,400,static,3,1,857.2121979673121,858.1894023206816,898.5060989836561,898.9947011603408,240.0,175.0,167.41378019108924,1928.518296950968
GD3,400,static,3,1,852.8758996658344,857.5596256948509,896.3379498329173,898.6798128474254,240.0,175.0,167.41378019108924,1922.0138494987516
GD2,400,dynamic,2,1,917.9399903635342,922.7036785992566,951.8299951817672,954.2118392996283,240.0,175.0,167.41378019108924,2068.4899855453014
GD3,400,dynamic,2,1,904.2646878842514,904.2646878842514,944.9923439421258,944.9923439421258,240.0,175.0,167.41378019108924,2047.9770318263772
GD1,400,dynamic,2,1,896.475454216886,896.475454216886,941.097727108443,941.097727108443,240.0,175.0,167.41378019108924,2036.293181325329
GD2,400,static,3,1,858.9414776686225,858.9414776686225,899.3707388343112,899.3707388343112,240.0,175.0,167.41378019108924,1931.1122165029335
GD1,600,dynamic,2,1,1405.6359865938714,1405.9154109684055,1466.1779932969355,1466.3177054842029,240.0,175.0,167.41378019108924,3070.5339798908067
GD3,600,dynamic,2,1,1404.3698232215886,1408.8129425812413,1465.5449116107945,1467.7664712906205,240.0,175.0,167.41378019108924,3068.6347348323834
GD2,600,static,3,1,1322.598592520613,1322.598592520613,1379.1992962603065,1379.1992962603065,240.0,175.0,167.41378019108924,2874.5978887809197
GD1,600,static,3,1,1317.5563668241134,1322.2641437482257,1376.6781834120566,1379.032071874113,240.0,175.0,167.41378019108924,2867.03455023617
GD2,600,dynamic,2,1,1409.4525923264698,1414.2264238224018,1468.0862961632347,1470.4732119112007,240.0,175.0,167.41378019108924,3076.258888489704
GD3,600,static,3,1,1315.1560879916874,1315.1560879916874,1375.4780439958436,1375.4780439958436,240.0,175.0,167.41378019108924,2863.434131987531
GD2,800,dynamic,2,1,2399.5775824694374,2407.247704724017,2481.1487912347184,2484.9838523620083,240.0,175.0,167.41378019108924,5079.446373704157
GD3,800,static,3,1,2217.1546111909292,2217.1546111909292,2299.4773055954647,2299.4773055954647,240.0,175.0,167.41378019108924,4689.431916786394
GD1,800,dynamic,2,1,2400.0535981871353,2400.0535981871353,2481.386799093568,2481.386799093568,240.0,175.0,167.41378019108924,5080.160397280703
GD2,800,static,3,1,2221.1618680566335,2233.8233734917044,2301.480934028317,2307.8116867458525,240.0,175.0,167.41378019108924,4695.442802084951
